# 2次メッシュ(6桁) → 都道府県コード(2桁・複数可)の索引。
# src/bin/gen-mesh2pref.rs が国土数値情報の500mメッシュデータから生成する(数年に1度の再生成)。
# 版: m500r6-24 / 4299行
533901,14
533902,14
533903,14
533904,14
533905,14
533906,12
533907,12
533910,14
533911,14
533912,14
533913,14
533914,14
533915,14
533917,12
533920,14,19
533921,14
533922,14
533923,13,14
533924,13,14
533925,13,14
533926,13,14
533930,14,19
533931,13,14,19
533932,13,14
533933,13,14
533934,13,14
533935,13,14
533936,13
533937,12,13
533940,13,19
533941,13
533942,13
533943,13
533944,13
533945,13
533946,13
533947,12,13
533950,13
533951,13
533952,11,13
533953,11,13
533954,11,13
533955,11,13
533956,11,13
533957,11,12,13
533960,11,13
533961,11,13
533962,11,13
533963,11
533964,11
533965,11
533966,11,12
533967,11,12
533970,11
533971,11
533972,11
533973,11
533974,11
533975,11
533976,11,12
533977,8,12
534000,12
534001,12
534002,12
534003,12
534010,12
534011,12
534012,12
534013,12
534020,12
534021,12
534022,12
534023,12
534030,12
534031,12
534032,12
534033,12
534034,12
534040,12
534041,12
534042,12
534043,12
534044,12
534045,12
534046,8,12
534050,12
534051,12
534052,12
534053,12
534054,12
534055,8,12
534056,8,12
534060,8,12
534061,8,12
534062,8,12
534063,8,12
534064,8,12
534065,8,12
534066,8
534070,8
534071,8
534072,8
534073,8,12
534074,8,12
534075,8
543207,32
543217,32
543300,32
543310,32
543311,32
543312,32
543321,32
543322,32
543331,32
543332,32
543507,18
543600,18
543601,18
543602,18
543603,18
543604,18
543605,18
543607,21
543610,18
543611,18
543612,18
543613,18
543614,18
543617,21
543620,18
543621,18
543622,17,18
543623,17
543624,17
543625,17
543627,21
543630,18
543631,17,18
543632,17,18
543633,17
543634,17
543635,17
543637,21
543642,17
543643,17
543644,17
543645,17
543646,16,21
543647,16,21
543653,17
543654,17
543655,17
543656,16,17
543657,16
543663,17
543664,17
543665,17
543666,16,17
543667,16
543674,17
543675,17
543676,16,17
543677,16
543700,21
543701,21
543702,21
543703,21
543704,21
543705,20
543706,20
543707,20
543710,21
543711,21
543712,21
543713,21
543714,20
543715,20
543716,20
543717,20
543720,21
543721,21
543722,21
543723,21
543724,20,21
543725,20
543726,20
543727,20
543730,21
543731,21
543732,21
543733,21
543734,21
543735,20,21
543736,20
543737,20
543741,21
543742,21
543743,21
543744,16,21
543745,20,21
543746,20
543747,20
543750,16
543751,16,21
543752,16,21
543753,16
543755,20
543756,20
543757,20
543760,16
543761,16
543762,16
543763,16
543764,16
543765,16
543766,20
543767,20
543770,16
543771,16
543772,16
543773,16
543774,16
543775,16
543776,20
543777,20
543800,20
543801,20
543802,20
543803,20
543804,20
543805,10
543806,10,11
543807,11
543810,20
543811,20
543812,20
543813,20
543814,10,20
543815,10
543816,10
543817,10,11
543820,20
543821,20
543822,20
543823,20
543824,10,20
543825,10,20
543826,10
543827,10
543830,20
543831,20
543832,20
543833,20
543834,20
543835,10,20
543836,10
543837,10
543840,20
543841,20
543842,20
543843,20
543844,20
543845,10,20
543846,10
543847,10
543850,20
543851,20
543852,20
543853,10,20
543854,10
543855,10
543856,10
543857,10
543860,20
543861,20
543862,20
543863,10,20
543864,10
543865,10
543866,10
543867,10
543870,20
543871,20
543872,20
543873,20
543874,10
543875,10
543876,10
543877,10
543900,11
543901,11
543902,11
543903,11
543904,11
543905,11
543906,8,11,12
543907,8
543910,10,11
543911,11
543912,11
543913,11
543914,11
543915,8,11
543916,8,11,12
543917,8
543920,10,11
543921,10,11
543922,10,11
543923,10,11
543924,10,11
543925,8,9,10,11
543926,8,9
543927,8
543930,10,11
543931,10,11
543932,10,11
543933,9,10
543934,9,10
543935,9,10
543936,8,9
543937,8,9
543940,10
543941,10
543942,9,10
543943,9,10
543944,9
543945,9
543946,9
543947,8,9
543950,10
543951,10
543952,10
543953,9,10
543954,9
543955,9
543956,9
543957,9
543960,10
543961,10
543962,10
543963,9,10
543964,9
543965,9
543966,9
543967,9
543970,10
543971,10
543972,10
543973,9,10
543974,9
543975,9
543976,9
543977,9
544000,8
544001,8
544002,8
544003,8
544004,8
544005,8
544010,8
544011,8
544012,8
544013,8
544014,8
544020,8
544021,8
544022,8
544023,8
544024,8
544030,8
544031,8
544032,8
544033,8
544034,8
544040,8,9
544041,8,9
